date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-05,SPY260605P00747000,Put,747,3,2026-06-17T04:30:07.012Z,1.38,2026-06-17T04:30:07.025Z,1.42,12,2735,"Profit-lock stop: premium 1.42 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00746000,Put,746,3,2026-06-17T04:30:07.382Z,1.37,2026-06-17T04:30:07.388Z,1.67,90,2825,"Trailing stop: premium 1.67 ≤ 15% give-back from peak 2.05 (trail 1.74; armed at +25%)"
2026-06-05,SPY260605P00745000,Put,745,3,2026-06-17T04:30:07.910Z,1.44,2026-06-17T04:30:07.916Z,1.4,-12,2813,"Breakeven stop: premium 1.40 ≤ protected stop 1.44 (raised to entry 1.44 after reaching +10% MFE)"
2026-06-05,SPY260605P00744000,Put,744,4,2026-06-17T04:30:08.065Z,1.07,2026-06-17T04:30:08.073Z,1.22,60,2873,"Trailing stop: premium 1.22 ≤ 15% give-back from peak 1.56 (trail 1.33; armed at +25%)"
2026-06-05,SPY260605P00744000,Put,744,3,2026-06-17T04:30:08.077Z,1.38,2026-06-17T04:30:08.084Z,1.92,162,3035,"Trailing stop: premium 1.92 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
2026-06-05,SPY260605P00741000,Put,741,4,2026-06-17T04:30:09.158Z,0.7,2026-06-17T04:30:09.161Z,0.88,72,3107,"Trailing stop: premium 0.88 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +26%)"
2026-06-05,SPY260605P00741000,Put,741,4,2026-06-17T04:30:09.181Z,0.89,2026-06-17T04:30:09.204Z,2.14,500,3607,"Trailing stop: premium 2.14 ≤ 15% give-back from peak 2.99 (trail 2.54; armed at +25%)"
2026-06-05,SPY260605P00739000,Put,739,3,2026-06-17T04:30:09.854Z,1.37,2026-06-17T04:30:09.859Z,1.42,15,3622,"Profit-lock stop: premium 1.42 ≤ locked stop 1.44 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00738000,Put,738,4,2026-06-17T04:30:10.187Z,0.89,2026-06-17T04:30:10.194Z,0.9,4,3626,"Profit-lock stop: premium 0.90 ≤ locked stop 0.93 (raised to +5% profit after reaching +15% MFE)"
2026-06-05,SPY260605P00738000,Put,738,4,2026-06-17T04:30:10.209Z,0.99,2026-06-17T04:30:10.225Z,2.38,556,4182,"Trailing stop: premium 2.38 ≤ 15% give-back from peak 2.80 (trail 2.38; armed at +25%)"
2026-06-05,SPY260605P00736000,Put,736,4,2026-06-17T04:30:10.894Z,1.19,2026-06-17T04:30:10.897Z,0.92,-108,4074,"Stop loss: premium 0.92 ≤ stop 0.95 (20% loss)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T04:30:14.449Z,1.21,2026-06-17T04:30:14.452Z,1.34,52,4126,"Trailing stop: premium 1.34 ≤ 15% give-back from peak 1.65 (trail 1.40; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T04:30:14.461Z,1.11,2026-06-17T04:30:14.466Z,1.43,128,4254,"Trailing stop: premium 1.43 ≤ 15% give-back from peak 1.69 (trail 1.44; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,3,2026-06-17T04:30:14.469Z,1.34,2026-06-17T04:30:14.472Z,1.3,-12,4242,"Breakeven stop: premium 1.30 ≤ protected stop 1.34 (raised to entry 1.34 after reaching +10% MFE)"
2026-06-08,SPY260608P00740000,Put,740,4,2026-06-17T04:30:14.606Z,0.98,2026-06-17T04:30:14.611Z,1.04,24,4266,"Trailing stop: premium 1.04 ≤ 15% give-back from peak 1.30 (trail 1.10; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T04:30:14.648Z,0.92,2026-06-17T04:30:14.651Z,1.07,60,4326,"Trailing stop: premium 1.07 ≤ 15% give-back from peak 1.35 (trail 1.15; armed at +25%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T04:30:14.662Z,1.07,2026-06-17T04:30:14.669Z,1.01,-24,4302,"Profit-lock stop: premium 1.01 ≤ locked stop 1.12 (raised to +5% profit after reaching +15% MFE)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T04:30:14.930Z,0.7,2026-06-17T04:30:14.935Z,0.75,20,4322,"Trailing stop: premium 0.75 ≤ 15% give-back from peak 0.94 (trail 0.80; armed at +26%)"
2026-06-08,SPY260608P00741000,Put,741,4,2026-06-17T04:30:14.944Z,0.75,2026-06-17T04:30:14.951Z,1.44,276,4598,"Trailing stop: premium 1.44 ≤ 15% give-back from peak 1.76 (trail 1.50; armed at +25%)"
