date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-09,SPY260609P00732000,Put,732,2,2026-06-17T06:43:20.609Z,2.05,2026-06-17T06:43:20.619Z,1.95,-20,7520,"Profit-lock stop: premium 1.95 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00732000,Put,732,3,2026-06-17T06:43:20.691Z,1.38,2026-06-17T06:43:20.701Z,1.41,9,7529,"Profit-lock stop: premium 1.41 ≤ locked stop 1.45 (raised to +5% profit after reaching +15% MFE)"
2026-06-09,SPY260609P00733000,Put,733,3,2026-06-17T06:43:20.738Z,1.65,2026-06-17T06:43:20.756Z,1.09,-168,7361,"Stop loss: premium 1.09 ≤ stop 1.32 (20% loss)"
2026-06-10,SPY260610P00734000,Put,734,2,2026-06-17T06:43:23.938Z,2.33,2026-06-17T06:43:23.954Z,2.65,64,7425,"Trailing stop: premium 2.65 ≤ 15% give-back from peak 3.72 (trail 3.16; armed at +25%)"
2026-06-10,SPY260610P00732000,Put,732,2,2026-06-17T06:43:24.491Z,2.46,2026-06-17T06:43:24.514Z,3.39,186,7611,"Trailing stop: premium 3.39 ≤ 15% give-back from peak 4.12 (trail 3.50; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-17T06:43:25.607Z,1.99,2026-06-17T06:43:25.614Z,2.29,60,7671,"Trailing stop: premium 2.29 ≤ 15% give-back from peak 2.77 (trail 2.35; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,1,2026-06-17T06:43:25.620Z,2.74,2026-06-17T06:43:25.628Z,2.01,-73,7598,"Stop loss: premium 2.01 ≤ stop 2.19 (20% loss)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-17T06:43:25.730Z,2.05,2026-06-17T06:43:25.747Z,2.1,10,7608,"Profit-lock stop: premium 2.10 ≤ locked stop 2.15 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-17T06:43:25.801Z,1.92,2026-06-17T06:43:25.811Z,1.95,6,7614,"Profit-lock stop: premium 1.95 ≤ locked stop 2.02 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00730000,Put,730,2,2026-06-17T06:43:26.013Z,2.01,2026-06-17T06:43:26.027Z,1.82,-38,7576,"Breakeven stop: premium 1.82 ≤ protected stop 2.01 (raised to entry 2.01 after reaching +10% MFE)"
2026-06-10,SPY260610P00729000,Put,729,2,2026-06-17T06:43:26.108Z,1.69,2026-06-17T06:43:26.144Z,1.8,22,7598,"Trailing stop: premium 1.80 ≤ 15% give-back from peak 2.16 (trail 1.84; armed at +25%)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-17T06:43:26.179Z,1.51,2026-06-17T06:43:26.228Z,1.4,-33,7565,"Profit-lock stop: premium 1.40 ≤ locked stop 1.59 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00729000,Put,729,3,2026-06-17T06:43:26.702Z,1.37,2026-06-17T06:43:26.754Z,2.15,234,7799,"Trailing stop: premium 2.15 ≤ 15% give-back from peak 2.56 (trail 2.18; armed at +25%)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-17T06:43:27.295Z,1.12,2026-06-17T06:43:27.304Z,1.07,-20,7779,"Profit-lock stop: premium 1.07 ≤ locked stop 1.18 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-17T06:43:27.314Z,1.17,2026-06-17T06:43:27.321Z,1.11,-24,7755,"Profit-lock stop: premium 1.11 ≤ locked stop 1.23 (raised to +5% profit after reaching +15% MFE)"
2026-06-10,SPY260610P00727000,Put,727,4,2026-06-17T06:43:27.386Z,1.12,2026-06-17T06:43:27.425Z,1.7,232,7987,"Hard flatten: past 14:30 CT cutoff"
2026-06-11,SPY260611C00732000,Call,732,2,2026-06-17T06:43:30.677Z,2.04,2026-06-17T06:43:30.694Z,1.91,-26,7961,"Profit-lock stop: premium 1.91 ≤ locked stop 2.14 (raised to +5% profit after reaching +15% MFE)"
