date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:45:39.780Z,1.17,2026-06-23T00:45:39.780Z,0.92,-100,8909,"Stop loss: premium 0.92 ≤ stop 0.94 (20% loss)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:45:39.809Z,1,2026-06-23T00:45:39.810Z,1.09,36,8945,"Trailing stop: premium 1.09 ≤ 15% give-back from peak 1.29 (trail 1.10; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:45:40.086Z,0.95,2026-06-23T00:45:40.087Z,0.73,-88,8857,"Stop loss: premium 0.73 ≤ stop 0.76 (20% loss)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:45:40.100Z,0.79,2026-06-23T00:45:40.101Z,1,84,8941,"Trailing stop: premium 1.00 ≤ 15% give-back from peak 1.20 (trail 1.02; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:45:40.152Z,0.71,2026-06-23T00:45:40.154Z,0.94,92,9033,"Trailing stop: premium 0.94 ≤ 15% give-back from peak 1.21 (trail 1.03; armed at +25%)"
2026-06-16,SPY260616P00753000,Put,753,4,2026-06-23T00:45:40.187Z,1.07,2026-06-23T00:45:40.194Z,1.1,12,9045,"Trailing stop: premium 1.10 ≤ 15% give-back from peak 1.42 (trail 1.21; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:45:40.208Z,0.67,2026-06-23T00:45:40.209Z,0.84,68,9113,"Trailing stop: premium 0.84 ≤ 15% give-back from peak 1.04 (trail 0.88; armed at +25%)"
2026-06-16,SPY260616P00752000,Put,752,4,2026-06-23T00:45:40.219Z,0.74,2026-06-23T00:45:40.220Z,0.58,-64,9049,"Stop loss: premium 0.58 ≤ stop 0.59 (20% loss)"
2026-06-17,SPY260617P00748000,Put,748,3,2026-06-23T00:45:43.493Z,1.35,2026-06-23T00:45:43.493Z,1.93,174,9223,"Trailing stop: premium 1.93 ≤ 15% give-back from peak 2.30 (trail 1.95; armed at +25%)"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:45:43.510Z,2.37,2026-06-23T00:45:43.512Z,1.88,-98,9125,"Stop loss: premium 1.88 ≤ stop 1.90 (20% loss)"
2026-06-17,SPY260617P00750000,Put,750,2,2026-06-23T00:45:43.800Z,2.26,2026-06-23T00:45:43.804Z,1.65,-122,9003,"Stop loss: premium 1.65 ≤ stop 1.81 (20% loss)"
