date,symbol,side,strike,contracts,entryAt,entryPremium,exitAt,exitPremium,pnl,balanceAfter,reason
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:20.875Z,0.68,2026-06-23T00:44:20.875Z,0.69,4,5481,"Hard flatten: past 14:30 CT cutoff"
2026-06-16,SPY260616P00750000,Put,750,4,2026-06-23T00:44:21.134Z,0.3,2026-06-23T00:44:21.134Z,0.31,4,5485,"Hard flatten: past 14:30 CT cutoff"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:21.179Z,0.38,2026-06-23T00:44:21.179Z,0.63,100,5585,"Hard flatten: past 14:30 CT cutoff"
2026-06-16,SPY260616P00751000,Put,751,4,2026-06-23T00:44:21.207Z,0.65,2026-06-23T00:44:21.207Z,0.51,-56,5529,"Hard flatten: past 14:30 CT cutoff"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:44:24.310Z,2.37,2026-06-23T00:44:24.312Z,1.88,-98,5431,"Stop loss: premium 1.88 ≤ stop 1.90 (20% loss)"
2026-06-17,SPY260617P00750000,Put,750,2,2026-06-23T00:44:24.603Z,2.26,2026-06-23T00:44:24.606Z,2.32,12,5443,"Profit-lock stop: premium 2.32 ≤ locked stop 2.37 (raised to +5% profit after reaching +15% MFE)"
2026-06-17,SPY260617P00749000,Put,749,2,2026-06-23T00:44:24.631Z,1.94,2026-06-23T00:44:24.633Z,1.53,-82,5361,"Stop loss: premium 1.53 ≤ stop 1.55 (20% loss)"
2026-06-17,SPY260617P00748000,Put,748,4,2026-06-23T00:44:24.660Z,1,2026-06-23T00:44:24.661Z,4.18,1272,6633,"Trailing stop: premium 4.18 ≤ 15% give-back from peak 5.51 (trail 4.68; armed at +25%)"
2026-06-17,SPY260617P00749000,Put,749,3,2026-06-23T00:44:25.454Z,1.33,2026-06-23T00:44:25.454Z,1.5,51,6684,"Trailing stop: premium 1.50 ≤ 15% give-back from peak 1.78 (trail 1.51; armed at +25%)"
2026-06-17,SPY260617P00748000,Put,748,3,2026-06-23T00:44:25.458Z,1.29,2026-06-23T00:44:25.458Z,2.69,420,7104,"Trailing stop: premium 2.69 ≤ 15% give-back from peak 3.35 (trail 2.85; armed at +25%)"
2026-06-17,SPY260617P00744000,Put,744,4,2026-06-23T00:44:25.983Z,0.83,2026-06-23T00:44:25.983Z,1.78,380,7484,"Trailing stop: premium 1.78 ≤ 15% give-back from peak 2.54 (trail 2.16; armed at +25%)"
